"模组显示名","实际JAR文件","JAR版本","JAR原始来源命名空间","运行时配方ID","配方序列化类型","机器/工序","产物中文名","产物ID","数量","是否可食用","饥饿值","饱和度","效果","内容类型","分类证据","分类置信度","原料种类数","原料槽位数","稀有原料","中间产物","容器/载体","流体","烹饪时间","设备温度","UNITE状态","提供者包列表","是否为最终有效配方","建议厨师档次","建议依据","T3证据","是否需要料理完成事件适配","建议CookingDevice","设备覆盖说明","人工复审备注"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_plank","minecraft:crafting_shapeless","工作台（无序）","Powdery Planks","mynethersdelight:powdery_planks","2","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_pressure_plate","minecraft:crafting_shaped","工作台（有序）","Powdery Pressure Plate","mynethersdelight:powdery_pressure_plate","1","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_sign","minecraft:crafting_shaped","工作台（有序）","Powdery Sign","mynethersdelight:powdery_sign","3","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_slab","minecraft:crafting_shaped","工作台（有序）","Powdery Slab","mynethersdelight:powdery_slab","6","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_stairs","minecraft:crafting_shaped","工作台（有序）","Powdery Stairs","mynethersdelight:powdery_stairs","4","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_torch","minecraft:crafting_shaped","工作台（有序）","Powdery Torch","mynethersdelight:powdery_torch","2","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/powdery_trapdoor","minecraft:crafting_shaped","工作台（有序）","Powdery Trapdoor","mynethersdelight:powdery_trapdoor","2","否","","","","NON_FOOD","not_edible","MEDIUM","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/raw_stuffed_hoglin","minecraft:crafting_shaped","工作台（有序）","Raw Stuffed Hoglin","mynethersdelight:raw_stuffed_hoglin","1","否","","","","INGREDIENT","manual_override;整盘生坯；无FOOD；需烹饪","HIGH","5","5","否","是","","","","","无","(base)","是","不进入厨师","整盘生坯；无FOOD；需烹饪","","已覆盖","CRAFTING","ItemCraftedEvent","人工覆盖优先；生坯非SERVING_DISH"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/red_loin_on_a_stick","minecraft:crafting_shapeless","工作台（无序）","Red Loin on a Stick","mynethersdelight:red_loin_on_a_stick","1","是","10","14","","DISH","dish_token;edible=true;type=minecraft:crafting_shapeless","HIGH","3","4","否","否","","","","","无","(base)","是","COMMON","简单 DISH 兜底","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/rock_soup","minecraft:crafting_shapeless","工作台（无序）","Rock Soup","mynethersdelight:rock_soup","1","是","7","10.5","effect.mynethersdelight.b_pungent 1200tick 3级 概率1；effect.farmersdelight.nourishment 3600tick 1级 概率1","DISH","dish_token;edible=true;type=minecraft:crafting_shapeless","HIGH","3","5","否","否","","","","","无","(base)","是","T2","正餐/甜点名称","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/scaffolding_alt","minecraft:crafting_shaped","工作台（有序）","Bamboo Scaffolding","minecraft:scaffolding","6","否","","","","NON_FOOD","not_edible","MEDIUM","4","6","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/sizzling_pudding","minecraft:crafting_shapeless","工作台（无序）","Sizzling Pudding","mynethersdelight:sizzling_pudding","1","是","9","11.7","effect.mynethersdelight.b_pungent 100tick 1级 概率1","DISH","dish_token;edible=true;type=minecraft:crafting_shapeless","HIGH","5","5","否","否","","","","","无","(base)","是","T2","正餐/甜点名称","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/skoglin_trophy","minecraft:crafting_shapeless","工作台（无序）","Hoglin Trophy","mynethersdelight:hoglin_trophy","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/soul_nethers_stove","minecraft:crafting_shaped","工作台（有序）","Nether Stove","mynethersdelight:nether_bricks_soul_stove","1","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/soul_nethers_stove_alt0","minecraft:crafting_shapeless","工作台（无序）","Nether Stove","mynethersdelight:nether_bricks_soul_stove","1","否","","","","NON_FOOD","non_edible_block_or_tool","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/spicy_cotton","minecraft:crafting_shapeless","工作台（无序）","Spicy Cotton","mynethersdelight:spicy_cotton","1","是","3","13.5","effect.minecraft.fire_resistance 300tick 1级 概率1","DISH","manual_override;可食用成品；火焰抗性buff；非中间料","HIGH","3","4","否","否","","","","","无","(base)","是","COMMON","可食用成品；火焰抗性buff；非中间料","","已覆盖","CRAFTING","ItemCraftedEvent","人工覆盖优先；边界→COMMON小吃"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/spicy_skewer","minecraft:crafting_shapeless","工作台（无序）","Spicy Skewer","mynethersdelight:spicy_skewer","1","是","7","12.599999","effect.mynethersdelight.b_pungent 1200tick 1级 概率1","DISH","dish_token;edible=true;type=minecraft:crafting_shapeless","HIGH","3","4","否","否","","","","","无","(base)","是","T2","正餐/甜点名称","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/stick_alt","minecraft:crafting_shaped","工作台（有序）","Stick","minecraft:stick","1","否","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/striderloaf","minecraft:crafting_shapeless","工作台（无序）","Striderloaf","mynethersdelight:striderloaf","1","否","","","","NON_FOOD","not_edible","MEDIUM","3","5","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/stuffed_pepper","minecraft:crafting_shapeless","工作台（无序）","Stuffed Pepper","mynethersdelight:stuffed_pepper","1","是","8","12.8","effect.mynethersdelight.b_pungent 300tick 3级 概率1","DISH","manual_override;FOOD nutrition=8 saturation=12.8 effect=b_pungent; recipe id=mynethersdelight:crafting/stuffed_pepper (bullet_pepper+cooked_pork+milk); 复合正餐","HIGH","3","3","否","否","","","","","无","(base)","是","T2","FOOD nutrition=8 saturation=12.8 effect=b_pungent; recipe id=mynethersdelight:crafting/stuffed_pepper (bullet_pepper+cooked_pork+milk); 复合正餐","","已覆盖","CRAFTING","ItemCraftedEvent","人工覆盖优先；My Nether's Delight;6A.3原REVIEW→DISH T2"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/sugar_alt","minecraft:crafting_shapeless","工作台（无序）","Sugar","minecraft:sugar","1","否","","","","NON_FOOD","not_edible","MEDIUM","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/tear_popsicle","minecraft:crafting_shaped","工作台（有序）","Tear Popsicle","mynethersdelight:tear_popsicle","1","是","3","1.2","effect.minecraft.regeneration 100tick 2级 概率1","DISH","dish_token;edible=true;type=minecraft:crafting_shaped","HIGH","3","3","否","否","","","","","无","(base)","是","COMMON","简单 DISH 兜底","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/tnt_alt","minecraft:crafting_shaped","工作台（有序）","minecraft:tnt","minecraft:tnt","1","","","","","NON_FOOD","not_edible","MEDIUM","2","2","否","否","","","","","仅JAR原始（运行时未加载）","(base)","否","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent","运行时未加载（依赖/条件）"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/waxed_hoglin_trophy","minecraft:crafting_shapeless","工作台（无序）","Waxed Hoglin Trophy","mynethersdelight:waxed_hoglin_trophy","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","2","2","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:crafting/zoglin_trophy","minecraft:crafting_shaped","工作台（有序）","Zoglin Trophy","mynethersdelight:zoglin_trophy","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","3","3","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","已覆盖","CRAFTING","ItemCraftedEvent",""
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/balze_rod","farmersdelight:cutting","FD 切菜板（非出锅）","Blaze Powder","minecraft:blaze_powder","3","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/bullet_pepper","farmersdelight:cutting","FD 切菜板（非出锅）","Pepper Powder","mynethersdelight:pepper_powder","1","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/crimson_fungus","farmersdelight:cutting","FD 切菜板（非出锅）","Crimson Fungus","minecraft:crimson_fungus","5","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/ghasmati","farmersdelight:cutting","FD 切菜板（非出锅）","Ghasmati","mynethersdelight:ghasmati","1","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/ghast_dough","farmersdelight:cutting","FD 切菜板（非出锅）","Ghast Dough","mynethersdelight:ghast_dough","3","是","3","6","effect.minecraft.hunger 600tick 1级 概率0.30000001192092896","INGREDIENT","manual_override;面团中间产物","HIGH","2","1","否","是","","","","","无","(base)","是","不进入厨师","面团中间产物","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","人工覆盖优先；切菜板非出锅事件；保持INGREDIENT"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/gunpowder_and_stick_cannon","farmersdelight:cutting","FD 切菜板（非出锅）","Stick","minecraft:stick","1","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/hoglin_hide","farmersdelight:cutting","FD 切菜板（非出锅）","Leather","minecraft:leather","4","否","","","","INGREDIENT","ingredient_process=farmersdelight:cutting","MEDIUM","2","1","否","是","","","","","无","(base)","是","不进入厨师","内容类型=INGREDIENT","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/hoglin_sausage","farmersdelight:cutting","FD 切菜板（非出锅）","Hoglin Sausage","mynethersdelight:hoglin_sausage","2","是","2","1","effect.minecraft.nausea 300tick 1级 概率0.4000000059604645","DISH","dish_token;edible=true;type=farmersdelight:cutting","HIGH","2","1","否","否","","","","","无","(base)","是","T2","正餐/甜点名称","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
"My Nether's Delight","[农夫乐事-下界乐事]MyNethersDelight-1.21.1-1.10.4.jar","1.10.4","mynethersdelight","mynethersdelight:cutting/hoglin_trophy","farmersdelight:cutting","FD 切菜板（非出锅）","Hoglin Trophy","mynethersdelight:hoglin_trophy","1","否","","","","NON_FOOD","decor_or_storage_token","HIGH","1","1","否","否","","","","","无","(base)","是","不进入厨师","内容类型=NON_FOOD","","未覆盖（非出锅）","—","切菜板不属于料理出锅事件","切菜板非出锅事件"
