"配方 ID","原料序号","原料可选项（中文名 <ID>）","候选物品数量","备注"
"farmersdelight:cabbage","1","箱装卷心菜 <farmersdelight:cabbage_crate>","","原料"
"spawn:red_algae_from_red_algae_block","1","红藻块 <spawn:red_algae_block>","","原料"
"farmersdelight:cutting/blue_orchid","1","兰花 <minecraft:blue_orchid>","","原料"
"farmersdelight:cutting/blue_orchid","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/blue_orchid","3","#c:tools/knife","","工具"
"farmersdelight:chicken_sandwich","1","#c:foods/bread","","原料"
"farmersdelight:chicken_sandwich","2","#c:foods/cooked_chicken","","原料"
"farmersdelight:chicken_sandwich","3","#c:foods/leafy_green","","原料"
"farmersdelight:chicken_sandwich","4","#c:crops/carrot","","原料"
"kaleidoscope_cookery:flex_pot/sweet_and_sour_pork","1","#c:foods/raw_pork","","原料"
"kaleidoscope_cookery:flex_pot/sweet_and_sour_pork","2","糖 <minecraft:sugar>","","原料"
"kaleidoscope_cookery:flex_pot/sweet_and_sour_pork","3","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:cooked_salmon_slice","1","生鲑鱼片 <farmersdelight:salmon_slice>","","原料"
"spawn:cutting/date_log","1","椰枣原木 <spawn:date_log>","","原料"
"spawn:cutting/date_log","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_strip""}","","工具"
"kaleidoscope_cookery:pot/stargazy_pie","1","南瓜派 <minecraft:pumpkin_pie>","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","2","#c:raw_fishes","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","3","#c:raw_fishes","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","4","#c:raw_fishes","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","5","#c:raw_fishes","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","6","#c:raw_fishes","","原料"
"kaleidoscope_cookery:pot/stargazy_pie","7","碗 <minecraft:bowl>","","容器/载体"
"farmersdelight:brown_canvas_sign","1","#farmersdelight:canvas_signs","","原料"
"farmersdelight:brown_canvas_sign","2","#c:dyes/brown","","原料"
"kaleidoscope_cookery:chopping_board/cooked_cow_offal","1","牛排 <minecraft:cooked_beef>","","原料"
"farmersdelight:cutting/wild_rice","1","野生稻米 <farmersdelight:wild_rice>","","原料"
"farmersdelight:cutting/wild_rice","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/wild_rice","3","#c:tools/knife","","工具"
"kaleidoscope_cookery:millstone/white_dye_from_white_tulip","1","白色郁金香 <minecraft:white_tulip>","","原料"
"kaleidoscope_cookery:millstone/smooth_sandstone_from_sand","1","#c:sands/colorless","","原料"
"spawn:cut_blasted_sandstone_slab_from_cut_blasted_sandstone_stonecutting","1","切制荒砂岩 <spawn:cut_blasted_sandstone>","","原料"
"kaleidoscope_cookery:millstone/coal_from_deepslate_coal_ore","1","深层煤矿石 <minecraft:deepslate_coal_ore>","","原料"
"farmersdelight:chopping_board/add/cabbage_leaf","1","卷心菜 <farmersdelight:cabbage>","","原料"
"spawn:reefstone_tiles_stonecutting","1","礁石 <spawn:reefstone>","","原料"
"farmersdelight:cutting/rice_panicle","1","稻米穗 <farmersdelight:rice_panicle>","","原料"
"farmersdelight:cutting/rice_panicle","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/rice_panicle","3","#c:tools/knife","","工具"
"kaleidoscope_cookery:flex_stockpot/seafood_miso_soup_tropical_entity","1","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:millstone/raw_copper_from_copper_ore","1","铜矿石 <minecraft:copper_ore>","","原料"
"farmersdelight:cutting/pumpkin","1","南瓜 <minecraft:pumpkin>","","原料"
"farmersdelight:cutting/pumpkin","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/pumpkin","3","#c:tools/knife","","工具"
"spawn:salvaging/rotten_furniture","1","{""type"":""neoforge:compound"",""children"":[{""item"":""spawn:rotten_door""},{""item"":""spawn:rotten_trapdoor""},{""item"":""spawn:rotten_sign""},{""item"":""spawn:rotten_hanging_sign""},{""item"":""spawn:rotten_fence""},{""item"":""spawn:rotten_fence_gate""},{""item"":""spawn:rotten_pressure_plate""},{""item"":""spawn:rotten_button""},{""item"":""spawn:rotten_boat""}]}","","原料"
"spawn:salvaging/rotten_furniture","2","{""type"":""farmersdelight:item_ability"",""action"":""axe_dig""}","","工具"
"spawn:salvaging/rotten_furniture","3","#minecraft:axes","","工具"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_1","1","生牛肉 <minecraft:beef>","","原料"
"farmersdelight:salvaging/saddle","1","鞍 <minecraft:saddle>","","原料"
"farmersdelight:salvaging/saddle","2","{""type"":""farmersdelight:item_ability"",""action"":""shears_dig""}","","工具"
"farmersdelight:salvaging/saddle","3","#c:tools/shear","","工具"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","4","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","5","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","6","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_7","7","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","4","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","5","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_6","6","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","4","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","5","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","6","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","7","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","8","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_9","9","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","4","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","5","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","6","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","7","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_8","8","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_3","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_3","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_3","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_2","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_2","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_5","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_5","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_5","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_5","4","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_5","5","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_4","1","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_4","2","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_4","3","生牛肉 <minecraft:beef>","","原料"
"kaleidoscope_cookery:pot/beef_to_cooked_beef_4","4","生牛肉 <minecraft:beef>","","原料"
"farmersdelight:integration/create/mixing/pie_crust_from_mixing","1","小麦面粉 <create:wheat_flour>","","原料"
"farmersdelight:integration/create/mixing/pie_crust_from_mixing","2","小麦面粉 <create:wheat_flour>","","原料"
"farmersdelight:integration/create/mixing/pie_crust_from_mixing","3","小麦面粉 <create:wheat_flour>","","原料"
"farmersdelight:integration/create/mixing/pie_crust_from_mixing","4","#c:milk","","原料"
"farmersdelight:rice","1","稻米穗 <farmersdelight:rice_panicle>","","原料"
"kaleidoscope_cookery:millstone/redstone_from_deepslate_redstone_ore","1","深层红石矿石 <minecraft:deepslate_redstone_ore>","","原料"
"farmersdelight:cutting/cooked_mutton","1","熟羊肉 <minecraft:cooked_mutton>","","原料"
"farmersdelight:cutting/cooked_mutton","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/cooked_mutton","3","#c:tools/knife","","工具"
"kaleidoscope_cookery:teapot/tieguanyin","1","铁粒 <minecraft:iron_nugget>","","原料"
"kaleidoscope_cookery:millstone/string_from_white_wool","1","白色羊毛 <minecraft:white_wool>","","原料"
"ordertocook:chef_coin_5_from_20","1","20 oTc币 <ordertocook:chef_coin_20>","","原料"
"kaleidoscope_cookery:raw_bamboo_tube_rice","1","竹子 <minecraft:bamboo>","","原料"
"kaleidoscope_cookery:raw_bamboo_tube_rice","2","#c:grain/rice","","原料"
"kaleidoscope_cookery:raw_bamboo_tube_rice","3","#c:raw_meats","","原料"
"spawn:rotten_chest_boat","1","箱子 <minecraft:chest>","","原料"
"spawn:rotten_chest_boat","2","腐木船 <spawn:rotten_boat>","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","1","#c:eggs","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","2","#c:eggs","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","3","幻翼膜 <minecraft:phantom_membrane>","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","4","幻翼膜 <minecraft:phantom_membrane>","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","5","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","6","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","7","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","8","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/buddha_jumps_over_the_wall","9","花盆 <minecraft:flower_pot>","","容器/载体"
"kaleidoscope_cookery:flex_stockpot/numbing_spicy_chicken","1","#c:crops/chilipepper","","原料"
"kaleidoscope_cookery:flex_stockpot/numbing_spicy_chicken","2","#c:foods/raw_chicken","","原料"
"ordertocook:chef_coin_5_from_1","1","1 oTc币 <ordertocook:chef_coin_1>","","原料"
"ordertocook:chef_coin_5_from_1","2","1 oTc币 <ordertocook:chef_coin_1>","","原料"
"ordertocook:chef_coin_5_from_1","3","1 oTc币 <ordertocook:chef_coin_1>","","原料"
"ordertocook:chef_coin_5_from_1","4","1 oTc币 <ordertocook:chef_coin_1>","","原料"
"ordertocook:chef_coin_5_from_1","5","1 oTc币 <ordertocook:chef_coin_1>","","原料"
"kaleidoscope_cookery:stuffed_dough_food","1","#c:raw_meats","","原料"
"kaleidoscope_cookery:stuffed_dough_food","2","#c:vegetables","","原料"
"kaleidoscope_cookery:stuffed_dough_food","3","#c:dough","","原料"
"kaleidoscope_cookery:golden_salad","1","金苹果 <minecraft:golden_apple>","","原料"
"kaleidoscope_cookery:golden_salad","2","金苹果 <minecraft:golden_apple>","","原料"
"kaleidoscope_cookery:golden_salad","3","金胡萝卜 <minecraft:golden_carrot>","","原料"
"kaleidoscope_cookery:golden_salad","4","金胡萝卜 <minecraft:golden_carrot>","","原料"
"kaleidoscope_cookery:golden_salad","5","闪烁的西瓜片 <minecraft:glistering_melon_slice>","","原料"
"kaleidoscope_cookery:golden_salad","6","闪烁的西瓜片 <minecraft:glistering_melon_slice>","","原料"
"kaleidoscope_cookery:golden_salad","7","碗 <minecraft:bowl>","","原料"
"kaleidoscope_cookery:flex_stockpot/udon_noodle","1","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:flex_stockpot/udon_noodle","2","#c:eggs","","原料"
"kaleidoscope_cookery:flex_stockpot/udon_noodle","3","生面条 <kaleidoscope_cookery:raw_noodles>","","原料"
"spawn:snail_shell_tile_stairs_stonecutting","1","蜗牛壳瓦 <spawn:snail_shell_tiles>","","原料"
"kaleidoscope_cookery:millstone/string_from_brown_wool","1","棕色羊毛 <minecraft:brown_wool>","","原料"
"kaleidoscope_cookery:millstone/orange_dye_from_orange_tulip","1","橙色郁金香 <minecraft:orange_tulip>","","原料"
"farmersdelight:cutting/white_tulip","1","白色郁金香 <minecraft:white_tulip>","","原料"
"farmersdelight:cutting/white_tulip","2","{""type"":""farmersdelight:item_ability"",""action"":""knife_dig""}","","工具"
"farmersdelight:cutting/white_tulip","3","#c:tools/knife","","工具"
"kaleidoscope_cookery:flex_stockpot/spicy_blood_stew","1","#c:foods/raw_pork","","原料"
"kaleidoscope_cookery:flex_stockpot/spicy_blood_stew","2","#c:crops/chilipepper","","原料"
"kaleidoscope_cookery:flex_stockpot/spicy_blood_stew","3","烈焰粉 <minecraft:blaze_powder>","","原料"
"kaleidoscope_cookery:stockpot/seafood_miso_soup","1","#c:raw_fishes","","原料"
"kaleidoscope_cookery:stockpot/seafood_miso_soup","2","#c:raw_fishes","","原料"
"kaleidoscope_cookery:stockpot/seafood_miso_soup","3","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/seafood_miso_soup","4","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:stockpot/seafood_miso_soup","5","#c:crops/lettuce","","原料"
"kaleidoscope_cookery:berry_platter","1","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:berry_platter","2","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:berry_platter","3","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:berry_platter","4","甜浆果 <minecraft:sweet_berries>","","原料"
"kaleidoscope_cookery:berry_platter","5","发光浆果 <minecraft:glow_berries>","","原料"
"kaleidoscope_cookery:berry_platter","6","发光浆果 <minecraft:glow_berries>","","原料"
"kaleidoscope_cookery:berry_platter","7","发光浆果 <minecraft:glow_berries>","","原料"
"kaleidoscope_cookery:berry_platter","8","发光浆果 <minecraft:glow_berries>","","原料"
"kaleidoscope_cookery:berry_platter","9","碗 <minecraft:bowl>","","原料"
"farmersdelight:cod_roll","1","生鳕鱼片 <farmersdelight:cod_slice>","","原料"
"farmersdelight:cod_roll","2","生鳕鱼片 <farmersdelight:cod_slice>","","原料"
"farmersdelight:cod_roll","3","米饭 <farmersdelight:cooked_rice>","","原料"
"spawn:cooked_clam_from_campfire_cooking","1","蚌 <spawn:clam>","","原料"
"kaleidoscope_cookery:flex_pot/crystal_lamb_chop","1","紫水晶碎片 <minecraft:amethyst_shard>","","原料"
"kaleidoscope_cookery:flex_pot/crystal_lamb_chop","2","#c:foods/raw_mutton","","原料"
"kaleidoscope_cookery:flex_pot/crystal_lamb_chop","3","碗 <minecraft:bowl>","","容器/载体"
"spawn:snail_shell_tile_slab_stonecutting","1","蜗牛壳瓦 <spawn:snail_shell_tiles>","","原料"
"farmersdelight:full_tatami_mat_from_halves","1","短榻榻米垫 <farmersdelight:half_tatami_mat>","","原料"
"farmersdelight:full_tatami_mat_from_halves","2","短榻榻米垫 <farmersdelight:half_tatami_mat>","","原料"
"farmersdelight:beef_patty","1","牛肉馅 <farmersdelight:minced_beef>","","原料"
"kaleidoscope_cookery:stockpot/lamb_and_radish_soup","1","胡萝卜 <minecraft:carrot>","","原料"
"kaleidoscope_cookery:stockpot/lamb_and_radish_soup","2","胡萝卜 <minecraft:carrot>","","原料"
"kaleidoscope_cookery:stockpot/lamb_and_radish_soup","3","胡萝卜 <minecraft:carrot>","","原料"
"kaleidoscope_cookery:stockpot/lamb_and_radish_soup","4","#c:foods/raw_mutton","","原料"
"kaleidoscope_cookery:stockpot/lamb_and_radish_soup","5","#c:foods/raw_mutton","","原料"
"spawn:heliostone_stairs_stonecutting","1","日光石 <spawn:heliostone>","","原料"
"farmersdelight:salvaging/oak_chest_boat","1","橡木运输船 <minecraft:oak_chest_boat>","","原料"
"farmersdelight:salvaging/oak_chest_boat","2","{""type"":""farmersdelight:item_ability"",""action"":""hoe_dig""}","","工具"
"farmersdelight:salvaging/oak_chest_boat","3","#minecraft:hoes","","工具"
"farmersdelight:tomato","1","箱装番茄 <farmersdelight:tomato_crate>","","原料"
"kaleidoscope_cookery:millstone/green_dye_from_large_fern","1","大型蕨 <minecraft:large_fern>","","原料"
"farmersdelight:hamburger","1","#c:foods/bread","","原料"
"farmersdelight:hamburger","2","牛肉饼 <farmersdelight:beef_patty>","","原料"
"farmersdelight:hamburger","3","#c:foods/leafy_green","","原料"
"farmersdelight:hamburger","4","#c:crops/tomato","","原料"
"farmersdelight:hamburger","5","#c:crops/onion","","原料"
"farmersdelight:cooking/vegetable_soup","1","#c:crops/carrot","","原料"
"farmersdelight:cooking/vegetable_soup","2","#c:crops/potato","","原料"
"farmersdelight:cooking/vegetable_soup","3","#c:crops/beetroot","","原料"
"farmersdelight:cooking/vegetable_soup","4","#c:foods/leafy_green","","原料"
"kaleidoscope_cookery:flex_stockpot/wild_mushroom_rabbit_soup","1","生兔肉 <minecraft:rabbit>","","原料"
"kaleidoscope_cookery:flex_stockpot/wild_mushroom_rabbit_soup","2","#c:mushrooms","","原料"
"kaleidoscope_cookery:millstone/red_dye_from_red_tulip","1","红色郁金香 <minecraft:red_tulip>","","原料"
"kaleidoscope_cookery:flex_stockpot/seafood_miso_soup_salmon_entity","1","#c:crops/lettuce","","原料"
